chb07 300 36 5.0 0.55 0.98 0.59 148.229
chb07 300 36 7.0 0.51 0.95 0.49 148.383
chb07 300 36 9.0 0.51 0.95 0.49 148.476
chb07 300 36 11.0 0.51 0.95 0.49 148.77
chb07 300 36 13.0 0.51 0.94 0.49 149.378
chb08 0 14 3.0 0.98 0.98 0.98 23.16
chb08 0 14 5.0 0.97 0.97 0.97 21.56
chb08 0 14 7.0 0.97 0.96 0.96 21.489
chb08 0 14 9.0 0.96 0.95 0.96 21.511
chb08 0 14 11.0 0.96 0.95 0.95 21.779
chb08 0 14 13.0 0.96 0.94 0.95 22.211
chb08 0 36 3.0 0.99 0.97 0.98 17.274
chb08 0 36 5.0 0.97 0.96 0.97 15.303
chb08 0 36 7.0 0.97 0.95 0.96 15.468
chb08 0 36 9.0 0.96 0.95 0.95 15.535
chb08 0 36 11.0 0.95 0.94 0.95 15.539
chb08 0 36 13.0 0.95 0.94 0.94 15.548
chb08 100 14 3.0 0.87 0.92 0.89 12.011
chb08 100 14 5.0 0.88 0.9 0.89 11.994
chb08 100 14 7.0 0.88 0.88 0.88 11.972
chb08 100 14 9.0 0.85 0.87 0.86 12.111
chb08 100 14 11.0 0.84 0.86 0.85 12.097
chb08 100 14 13.0 0.82 0.85 0.84 12.104
chb08 100 36 3.0 0.89 0.89 0.89 7.626
chb08 100 36 5.0 0.9 0.89 0.89 7.639
chb08 100 36 7.0 0.91 0.88 0.89 7.673
chb08 100 36 9.0 0.9 0.87 0.89 7.821
chb08 100 36 11.0 0.9 0.86 0.88 7.72
chb08 100 36 13.0 0.89 0.85 0.87 7.805
chb08 200 14 3.0 0.91 0.9 0.91 17.731
chb08 200 14 5.0 0.93 0.88 0.9 17.797
chb08 200 14 7.0 0.94 0.86 0.9 17.879
chb08 200 14 9.0 0.94 0.83 0.88 17.926
chb08 200 14 11.0 0.94 0.81 0.86 17.891
chb08 200 14 13.0 0.94 0.8 0.86 17.903
chb08 200 36 3.0 0.9 0.88 0.89 13.044
chb08 200 36 5.0 0.92 0.87 0.89 13.028
chb08 200 36 7.0 0.93 0.85 0.89 13.243
chb08 200 36 9.0 0.93 0.84 0.88 13.269
chb08 200 36 11.0 0.94 0.83 0.88 13.166
chb08 200 36 13.0 0.94 0.81 0.86 13.271
chb08 300 14 3.0 0.94 0.89 0.91 33.242
chb08 300 14 5.0 0.95 0.86 0.9 33.474
chb08 300 14 7.0 0.95 0.83 0.88 33.371
chb08 300 14 9.0 0.95 0.82 0.87 33.416
chb08 300 14 11.0 0.95 0.79 0.85 33.512
chb08 300 14 13.0 0.96 0.77 0.84 33.445
chb08 300 36 3.0 0.94 0.88 0.91 24.332
chb08 300 36 5.0 0.95 0.86 0.9 24.483
chb08 300 36 7.0 0.95 0.84 0.89 24.592
chb08 300 36 9.0 0.95 0.83 0.88 24.619
chb08 300 36 11.0 0.96 0.82 0.87 24.734
chb08 300 36 13.0 0.96 0.79 0.86 24.628
chb10 0 14 3.0 0.99 0.97 0.98 101.748
chb10 0 14 5.0 0.99 0.96 0.98 102.745
chb10 0 14 7.0 0.98 0.96 0.97 104.084
chb10 0 14 9.0 0.98 0.96 0.97 102.769
chb10 0 14 11.0 0.98 0.96 0.97 103.574
chb10 0 14 13.0 0.98 0.96 0.97 103.804
chb10 0 36 3.0 0.99 0.96 0.98 57.026
chb10 0 36 5.0 0.98 0.96 0.97 55.518
chb10 0 36 7.0 0.96 0.96 0.96 55.803
chb10 0 36 9.0 0.97 0.96 0.97 56.689
chb10 0 36 11.0 0.97 0.96 0.97 57.463
chb10 0 36 13.0 0.97 0.96 0.97 58.283
chb10 100 14 3.0 0.75 0.99 0.83 52.448
chb10 100 14 5.0 0.76 0.97 0.83 52.521
chb10 100 14 7.0 0.75 0.96 0.83 52.711
chb10 100 14 9.0 0.76 0.96 0.83 52.674
chb10 100 14 11.0 0.76 0.96 0.83 52.635
chb10 100 14 13.0 0.8 0.96 0.87 53.069
chb10 100 36 3.0 0.74 1.0 0.82 21.569
chb10 100 36 5.0 0.77 0.96 0.84 21.631
chb10 100 36 7.0 0.78 0.96 0.85 21.364
chb10 100 36 9.0 0.78 0.96 0.85 21.431
chb10 100 36 11.0 0.77 0.96 0.84 21.376
chb10 100 36 13.0 0.74 0.96 0.81 21.547
chb10 200 14 3.0 0.82 0.98 0.89 71.349
chb10 200 14 5.0 0.9 0.96 0.93 71.682
chb10 200 14 7.0 0.91 0.96 0.93 71.723
chb10 200 14 9.0 0.9 0.96 0.93 71.76
chb10 200 14 11.0 0.9 0.96 0.93 71.828
chb10 200 14 13.0 0.89 0.96 0.92 72.085
chb10 200 36 3.0 0.81 0.99 0.88 102.82
chb10 200 36 5.0 0.86 0.96 0.9 102.672
chb10 200 36 7.0 0.88 0.96 0.92 102.687
chb10 200 36 9.0 0.88 0.96 0.92 102.823
chb10 200 36 11.0 0.87 0.96 0.91 102.795
chb10 200 36 13.0 0.85 0.96 0.9 102.898
chb10 300 14 3.0 0.84 0.98 0.9 182.541
chb10 300 14 5.0 0.9 0.96 0.93 182.586
chb10 300 14 7.0 0.93 0.96 0.95 182.907
chb10 300 14 9.0 0.92 0.96 0.94 183.089
chb10 300 14 11.0 0.92 0.96 0.94 183.212
chb10 300 14 13.0 0.92 0.96 0.94 183.313
chb10 300 36 3.0 0.84 0.98 0.9 95.913
chb10 300 36 5.0 0.88 0.96 0.92 95.921
chb10 300 36 7.0 0.89 0.96 0.92 96.06
chb10 300 36 9.0 0.88 0.96 0.92 96.309
chb10 300 36 11.0 0.88 0.96 0.92 96.559
chb10 300 36 13.0 0.88 0.96 0.92 96.533
chb12 0 14 3.0 0.98 0.97 0.97 23.122
chb12 0 14 5.0 0.98 0.94 0.96 21.301
chb12 0 14 7.0 0.99 0.94 0.96 22.022
chb12 0 14 9.0 0.99 0.91 0.95 22.062
chb12 0 14 11.0 0.99 0.9 0.94 21.469
chb12 0 14 13.0 0.99 0.89 0.93 21.427
chb12 0 36 3.0 0.99 0.97 0.98 17.914
chb12 0 36 5.0 0.99 0.94 0.96 15.338
chb12 0 36 7.0 0.98 0.92 0.95 16.076
chb12 0 36 9.0 0.98 0.91 0.94 16.285
chb12 0 36 11.0 0.98 0.89 0.93 16.138
chb12 0 36 13.0 0.99 0.87 0.92 15.911
chb12 100 14 3.0 0.74 0.85 0.78 15.131
chb12 100 14 5.0 0.81 0.77 0.79 15.197
chb12 100 14 7.0 0.87 0.73 0.78 15.354
chb12 100 14 9.0 0.9 0.67 0.74 15.204
chb12 100 14 11.0 0.87 0.55 0.59 15.236
chb12 100 14 13.0 0.99 0.52 0.53 15.306
chb12 100 36 3.0 0.7 0.85 0.75 12.056
chb12 100 36 5.0 0.81 0.74 0.77 12.09
chb12 100 36 7.0 0.82 0.65 0.71 12.241
chb12 100 36 9.0 0.82 0.6 0.65 12.137
chb12 100 36 11.0 0.86 0.56 0.61 12.183
chb12 100 36 13.0 0.85 0.53 0.55 12.274
chb12 200 14 3.0 0.93 0.81 0.86 23.61
chb12 200 14 5.0 0.95 0.74 0.82 23.788
chb12 200 14 7.0 0.92 0.69 0.76 23.764
chb12 200 14 9.0 0.94 0.59 0.65 23.843
chb12 200 14 11.0 0.95 0.56 0.61 23.843
chb12 200 14 13.0 0.88 0.59 0.65 23.889
chb12 200 36 3.0 0.9 0.8 0.85 17.759
chb12 200 36 5.0 0.92 0.73 0.8 17.715
chb12 200 36 7.0 0.95 0.63 0.7 17.917
chb12 200 36 9.0 0.99 0.55 0.59 17.943
chb12 200 36 11.0 0.99 0.51 0.52 18.071
chb12 200 36 13.0 0.91 0.51 0.51 17.958
chb12 300 14 3.0 0.79 0.87 0.82 34.796
chb12 300 14 5.0 0.94 0.76 0.82 35.054
chb12 300 14 7.0 0.95 0.68 0.76 35.089
chb12 300 14 9.0 0.94 0.6 0.66 35.146
chb12 300 14 11.0 0.98 0.54 0.58 35.053
chb12 300 14 13.0 0.93 0.53 0.55 35.135
chb12 300 36 3.0 0.83 0.81 0.82 29.726
chb12 300 36 5.0 0.96 0.66 0.73 29.799
chb12 300 36 7.0 0.98 0.67 0.74 29.735
chb12 300 36 9.0 0.97 0.64 0.72 29.826
chb12 300 36 11.0 0.98 0.61 0.68 29.781
chb12 300 36 13.0 0.98 0.64 0.72 29.826
chb13 0 14 3.0 0.99 0.93 0.96 14.91
chb13 0 14 5.0 0.95 0.91 0.93 12.724
chb13 0 14 7.0 0.96 0.88 0.92 12.85
chb13 0 14 9.0 0.95 0.84 0.89 11.954
chb13 0 14 11.0 0.96 0.82 0.88 13.109
chb13 0 14 13.0 0.96 0.79 0.86 12.79
chb13 0 36 3.0 0.96 0.93 0.94 12.534
chb13 0 36 5.0 0.97 0.89 0.93 9.766
chb13 0 36 7.0 0.95 0.85 0.89 10.078
chb13 0 36 9.0 0.95 0.81 0.87 10.405
chb13 0 36 11.0 0.95 0.77 0.84 9.824
chb13 0 36 13.0 0.97 0.77 0.84 10.611
chb13 100 14 3.0 0.57 0.95 0.61 9.141
chb13 100 14 5.0 0.53 0.92 0.53 9.132
chb13 100 14 7.0 0.51 0.83 0.45 9.234
chb13 100 14 9.0 0.51 0.83 0.45 9.143
chb13 100 14 11.0 0.51 0.82 0.44 9.288
chb13 100 14 13.0 0.51 0.82 0.44 9.241
chb13 100 36 3.0 0.51 0.86 0.46 4.752
chb13 100 36 5.0 0.51 0.84 0.44 4.842
chb13 100 36 7.0 0.51 0.82 0.44 4.729
chb13 100 36 9.0 0.51 0.81 0.43 4.761
chb13 100 36 11.0 0.51 0.81 0.42 4.819
chb13 100 36 13.0 0.51 0.8 0.42 4.822
chb13 200 14 3.0 0.62 0.96 0.69 11.26
chb13 200 14 5.0 0.55 0.93 0.57 11.376
chb13 200 14 7.0 0.52 0.9 0.52 11.271
chb13 200 14 9.0 0.51 0.85 0.46 11.408
chb13 200 14 11.0 0.51 0.83 0.45 11.321
chb13 200 14 13.0 0.51 0.82 0.45 11.418
chb13 200 36 3.0 0.57 0.96 0.62 7.654
chb13 200 36 5.0 0.52 0.88 0.51 7.813
chb13 200 36 7.0 0.51 0.82 0.45 7.771
chb13 200 36 9.0 0.51 0.82 0.45 7.781
chb13 200 36 11.0 0.51 0.8 0.44 7.77
chb13 200 36 13.0 0.51 0.8 0.44 7.801
chb13 300 14 3.0 0.69 0.95 0.77 18.424
chb13 300 14 5.0 0.65 0.94 0.72 18.266
chb13 300 14 7.0 0.62 0.94 0.69 18.356
chb13 300 14 9.0 0.57 0.92 0.61 18.303
chb13 300 14 11.0 0.53 0.89 0.53 18.424
chb13 300 14 13.0 0.53 0.89 0.53 18.378
chb13 300 36 3.0 0.62 0.96 0.69 14.73
chb13 300 36 5.0 0.54 0.91 0.55 14.796
chb13 300 36 7.0 0.52 0.86 0.5 14.805
chb13 300 36 9.0 0.51 0.84 0.48 14.833
chb13 300 36 11.0 0.51 0.8 0.45 14.91
chb13 300 36 13.0 0.51 0.79 0.45 14.837
chb15 0 14 3.0 0.99 0.97 0.98 51.227
chb15 0 14 5.0 0.99 0.96 0.97 49.602
chb15 0 14 7.0 0.99 0.96 0.97 50.475
chb15 0 14 9.0 0.99 0.94 0.96 51.511
chb15 0 14 11.0 0.99 0.93 0.96 51.201
chb15 0 14 13.0 0.98 0.92 0.95 52.162
chb15 0 36 3.0 1.0 0.97 0.98 34.037
chb15 0 36 5.0 1.0 0.95 0.97 33.329
chb15 0 36 7.0 0.99 0.93 0.96 33.402
chb15 0 36 9.0 0.99 0.91 0.95 34.707
chb15 0 36 11.0 0.99 0.89 0.94 33.812
chb15 0 36 13.0 0.99 0.88 0.93 34.508
chb15 100 14 3.0 0.8 0.86 0.83 33.011
chb15 100 14 5.0 0.72 0.86 0.77 32.938
chb15 100 14 7.0 0.77 0.84 0.8 33.228
chb15 100 14 9.0 0.81 0.83 0.82 33.194
chb15 100 14 11.0 0.83 0.83 0.83 33.373
chb15 100 14 13.0 0.82 0.8 0.81 33.464
chb15 100 36 3.0 0.54 0.89 0.56 22.297
chb15 100 36 5.0 0.52 0.85 0.5 22.292
chb15 100 36 7.0 0.52 0.85 0.5 22.247
chb15 100 36 9.0 0.52 0.84 0.5 22.367
chb15 100 36 11.0 0.52 0.84 0.5 22.5
chb15 100 36 13.0 0.52 0.81 0.5 22.493
chb15 200 14 3.0 0.7 0.92 0.77 49.173
chb15 200 14 5.0 0.66 0.91 0.73 49.509
chb15 200 14 7.0 0.88 0.83 0.85 49.613
chb15 200 14 9.0 0.91 0.81 0.85 49.315
chb15 200 14 11.0 0.57 0.88 0.61 49.621
chb15 200 14 13.0 0.57 0.86 0.61 49.601
chb15 200 36 3.0 0.84 0.85 0.84 49.752
chb15 200 36 5.0 0.87 0.79 0.83 49.811
chb15 200 36 7.0 0.91 0.71 0.78 50.202
chb15 200 36 9.0 0.94 0.67 0.74 49.76
chb15 200 36 11.0 0.95 0.63 0.7 49.773
chb15 200 36 13.0 0.98 0.57 0.62 50.251
chb15 300 14 3.0 0.86 0.9 0.88 113.491
chb15 300 14 5.0 0.96 0.83 0.88 113.628
chb15 300 14 7.0 0.98 0.8 0.87 113.731
chb15 300 14 9.0 0.98 0.77 0.84 113.69
chb15 300 14 11.0 0.86 0.76 0.8 114.003
chb15 300 14 13.0 0.99 0.7 0.78 113.788
chb15 300 36 3.0 0.9 0.84 0.87 81.954
chb15 300 36 5.0 0.93 0.74 0.81 81.761
chb15 300 36 7.0 0.96 0.67 0.75 82.124
chb15 300 36 9.0 0.97 0.63 0.71 81.894
chb15 300 36 11.0 0.98 0.59 0.65 82.241
chb15 300 36 13.0 0.99 0.56 0.6 82.156
chb16 0 14 3.0 0.89 0.94 0.91 17.701
chb16 0 14 5.0 0.75 0.62 0.67 15.627
chb16 0 14 7.0 0.62 0.56 0.58 16.092
chb16 0 14 9.0 1.0 0.62 0.7 16.66
chb16 0 14 11.0 0.5 0.5 0.5 16.038
chb16 0 14 13.0 0.5 0.5 0.5 16.51
chb16 0 36 3.0 0.85 0.94 0.89 14.918
chb16 0 36 5.0 0.8 0.69 0.73 12.155
chb16 0 36 7.0 0.5 0.5 0.5 11.633
chb16 0 36 9.0 0.5 0.5 0.5 12.385
chb16 0 36 11.0 0.5 0.5 0.5 12.445
chb16 0 36 13.0 0.5 0.5 0.5 12.589
chb16 100 14 3.0 0.6 1.0 0.67 13.124
chb16 100 14 5.0 0.59 0.81 0.64 13.073
chb16 100 14 7.0 0.68 0.81 0.73 13.141
chb16 100 14 9.0 0.62 0.62 0.62 13.15
chb16 100 14 11.0 0.7 0.62 0.65 13.196
chb16 100 14 13.0 0.75 0.56 0.6 13.458
chb16 100 36 3.0 0.56 1.0 0.61 13.157
chb16 100 36 5.0 0.53 0.81 0.55 13.108
chb16 100 36 7.0 0.6 0.87 0.66 13.156
chb16 100 36 9.0 0.62 0.62 0.62 13.215
chb16 100 36 11.0 0.75 0.62 0.67 13.186
chb16 100 36 13.0 0.67 0.56 0.59 13.364
chb16 200 14 3.0 0.65 1.0 0.73 21.81
chb16 200 14 5.0 0.68 0.87 0.74 21.861
chb16 200 14 7.0 0.72 0.75 0.74 21.892
chb16 200 14 9.0 0.75 0.62 0.67 21.874
chb16 200 14 11.0 0.83 0.62 0.68 21.954
chb16 200 14 13.0 0.62 0.56 0.58 22.009
chb16 200 36 3.0 0.65 1.0 0.74 16.571
chb16 200 36 5.0 0.61 0.81 0.67 16.719
chb16 200 36 7.0 0.62 0.69 0.65 16.662
chb16 200 36 9.0 0.62 0.56 0.58 16.766
chb16 200 36 11.0 0.62 0.56 0.58 16.826
chb16 200 36 13.0 0.67 0.56 0.59 16.739
chb16 300 14 3.0 0.79 1.0 0.86 28.296
chb16 300 14 5.0 0.7 0.75 0.72 28.196
chb16 300 14 7.0 0.72 0.75 0.74 28.105
chb16 300 14 9.0 0.75 0.62 0.67 28.259
chb16 300 14 11.0 0.75 0.56 0.6 28.169
chb16 300 14 13.0 1.0 0.56 0.61 28.347
chb16 300 36 3.0 0.69 1.0 0.78 26.409
chb16 300 36 5.0 0.67 0.81 0.72 26.455
chb16 300 36 7.0 0.67 0.69 0.68 26.409
chb16 300 36 9.0 0.67 0.56 0.59 26.471
chb16 300 36 11.0 0.75 0.56 0.6 26.473
chb16 300 36 13.0 1.0 0.56 0.61 26.475
chb22 0 14 3.0 1.0 0.98 0.99 36.447
chb22 0 14 5.0 1.0 0.98 0.99 36.685
chb22 0 14 7.0 1.0 0.98 0.99 35.69
chb22 0 14 9.0 1.0 0.97 0.98 36.254
chb22 0 14 11.0 1.0 0.93 0.96 36.243
chb22 0 14 13.0 1.0 0.91 0.95 35.245
chb22 0 36 3.0 1.0 0.98 0.99 24.461
chb22 0 36 5.0 1.0 0.98 0.99 22.242
chb22 0 36 7.0 1.0 0.95 0.97 23.251
chb22 0 36 9.0 1.0 0.93 0.96 22.69
chb22 0 36 11.0 1.0 0.88 0.93 23.193
chb22 0 36 13.0 1.0 0.88 0.93 23.205
chb22 100 14 3.0 0.64 0.98 0.72 24.685
chb22 100 14 5.0 0.59 0.98 0.66 24.57
chb22 100 14 7.0 0.56 0.98 0.6 24.777
chb22 100 14 9.0 0.54 0.98 0.57 24.863
chb22 100 14 11.0 0.54 0.98 0.56 24.867
chb22 100 14 13.0 0.53 0.98 0.56 24.863
chb22 100 36 3.0 0.59 0.98 0.66 21.418
chb22 100 36 5.0 0.55 0.98 0.59 21.533
chb22 100 36 7.0 0.53 0.98 0.55 21.487
chb22 100 36 9.0 0.53 0.98 0.55 21.55
chb22 100 36 11.0 0.52 0.98 0.54 21.678
chb22 100 36 13.0 0.52 0.98 0.54 21.729
chb22 200 14 3.0 0.81 0.98 0.88 31.055
chb22 200 14 5.0 0.76 0.98 0.84 31.314
chb22 200 14 7.0 0.77 0.98 0.85 31.126
chb22 200 14 9.0 0.72 0.98 0.8 31.142
chb22 200 14 11.0 0.67 0.98 0.75 31.406
chb22 200 14 13.0 0.64 0.98 0.72 31.281
chb22 200 36 3.0 0.7 0.98 0.78 24.959
chb22 200 36 5.0 0.59 0.98 0.65 25.058
chb22 200 36 7.0 0.58 0.98 0.64 25.022
chb22 200 36 9.0 0.57 0.98 0.63 25.029
chb22 200 36 11.0 0.57 0.98 0.62 25.084
chb22 200 36 13.0 0.54 0.98 0.58 25.294
chb22 300 14 3.0 0.86 0.98 0.91 65.419
chb22 300 14 5.0 0.83 0.98 0.89 65.351
chb22 300 14 7.0 0.81 0.98 0.88 65.493
chb22 300 14 9.0 0.76 0.98 0.84 65.58
chb22 300 14 11.0 0.75 0.98 0.83 65.621
chb22 300 14 13.0 0.7 0.98 0.79 65.616
chb22 300 36 3.0 0.72 0.98 0.8 52.228
chb22 300 36 5.0 0.65 0.98 0.72 52.407
chb22 300 36 7.0 0.63 0.98 0.71 52.519
chb22 300 36 9.0 0.62 0.98 0.7 52.614
chb22 300 36 11.0 0.62 0.98 0.69 52.721
chb22 300 36 13.0 0.62 0.98 0.69 52.732
chb24 0 14 3.0 0.97 0.89 0.93 26.148
chb24 0 14 5.0 0.96 0.82 0.87 24.916
chb24 0 14 7.0 0.94 0.79 0.85 24.987
chb24 0 14 9.0 0.94 0.76 0.82 24.707
chb24 0 14 11.0 0.94 0.76 0.83 25.235
chb24 0 14 13.0 0.94 0.75 0.82 24.885
chb24 0 36 3.0 0.97 0.87 0.91 20.55
chb24 0 36 5.0 0.97 0.81 0.87 18.715
chb24 0 36 7.0 0.96 0.77 0.84 17.923
chb24 0 36 9.0 0.95 0.75 0.83 18.905
chb24 0 36 11.0 0.95 0.75 0.82 19.25
chb24 0 36 13.0 0.95 0.75 0.82 18.853
chb24 100 14 3.0 0.79 0.78 0.79 9.794
chb24 100 14 5.0 0.76 0.77 0.76 9.724
chb24 100 14 7.0 0.8 0.75 0.77 9.905
chb24 100 14 9.0 0.79 0.74 0.76 9.919
chb24 100 14 11.0 0.74 0.6 0.64 9.858
chb24 100 14 13.0 0.75 0.51 0.51 9.923
chb24 100 36 3.0 0.79 0.76 0.78 6.954
chb24 100 36 5.0 0.75 0.76 0.76 6.938
chb24 100 36 7.0 0.77 0.75 0.76 7.061
chb24 100 36 9.0 0.76 0.68 0.71 6.933
chb24 100 36 11.0 0.78 0.63 0.68 7.024
chb24 100 36 13.0 0.81 0.64 0.7 7.293
chb24 200 14 3.0 0.67 0.93 0.74 25.578
chb24 200 14 5.0 0.61 0.9 0.67 25.644
chb24 200 14 7.0 0.58 0.9 0.63 25.864
chb24 200 14 9.0 0.57 0.88 0.61 25.683
chb24 200 14 11.0 0.55 0.87 0.58 25.735
chb24 200 14 13.0 0.54 0.87 0.55 25.865
chb24 200 36 3.0 0.63 0.94 0.7 18.009
chb24 200 36 5.0 0.6 0.92 0.66 18.003
chb24 200 36 7.0 0.58 0.9 0.62 18.253
chb24 200 36 9.0 0.54 0.88 0.56 18.122
chb24 200 36 11.0 0.53 0.86 0.53 18.065
chb24 200 36 13.0 0.52 0.85 0.51 18.211
chb24 300 14 3.0 0.73 0.93 0.79 35.473
chb24 300 14 5.0 0.67 0.88 0.73 35.607
chb24 300 14 7.0 0.65 0.89 0.71 35.747
chb24 300 14 9.0 0.61 0.87 0.66 35.799
chb24 300 14 11.0 0.6 0.87 0.65 35.805
chb24 300 14 13.0 0.59 0.87 0.64 35.951
chb24 300 36 3.0 0.66 0.94 0.73 32.825
chb24 300 36 5.0 0.64 0.89 0.7 33.082
chb24 300 36 7.0 0.61 0.88 0.66 33.207
chb24 300 36 9.0 0.56 0.88 0.6 33.234
chb24 300 36 11.0 0.55 0.87 0.57 33.285
chb24 300 36 13.0 0.54 0.86 0.55 33.323
